# time, roll_desired, roll, lean_desired, lean 
0.33600000000000024,0.15,-2.036270129899126,-14.541635838850333,1.570799995193973
0.33700000000000024,0.15,-2.0443223502609476,-14.702910734669137,1.5707999952085627
0.33800000000000024,0.15,-2.052382247041852,-14.868109413485355,1.5707999943697866
0.33900000000000025,0.15,-2.0604252298192463,-15.063120174635806,1.5707999944034619
0.34000000000000025,0.15,-2.0684377798161844,-15.282102109226251,1.570799993853207
0.34100000000000025,0.15,-2.076418760130517,-15.50451522833306,1.5707999938140773
0.34200000000000025,0.15,-2.084369831211384,-15.725163619182872,1.5707999939193502
0.34300000000000025,0.15,-2.0922928581724634,-15.943587912175197,1.570799994036558
0.34400000000000025,0.15,-2.1001895753261173,-16.160028605590693,1.5707999941458628
0.34500000000000025,0.15,-2.1080616483993486,-16.374635938705193,1.5707999942499435
0.34600000000000025,0.15,-2.115910724365419,-16.587474656877404,1.5707999943515452
0.34700000000000025,0.15,-2.123738461293072,-16.798554744224223,1.5707999944521134
0.34800000000000025,0.15,-2.131546530473158,-17.007886873950554,1.5707999945517606
0.34900000000000025,0.15,-2.1352247030163913,-18.502457817578268,1.5595267835919633
0.35000000000000026,0.15,-2.0864325206509204,-35.99164274937314,1.4058471568197999
0.35100000000000026,0.15,-2.0317066433576314,-44.550733246182745,1.248506318381844
0.35200000000000026,0.15,-1.9692403853904161,-51.07000204076553,1.0786483606886805
0.35300000000000026,0.15,-1.900871048447754,-51.19735462617308,0.8923984668703153
0.35400000000000026,0.15,-1.8223491151179065,-58.167193186160745,0.6871378161687827
0.35500000000000026,0.15,-1.7343910875340702,-64.00561873783829,0.46377371205483575
0.35600000000000026,0.15,-1.6362504259790955,-69.43903957894565,0.2195784259698743
0.35700000000000026,0.15,-1.5275527752174216,-74.09705606239712,-0.04753746529442582
0.35800000000000026,0.15,-1.4083164765765623,-77.60772313608237,-0.3389948569139407
0.35900000000000026,0.15,-1.2790751518715304,-78.85654061801557,-0.6563267997912683
0.36000000000000026,0.15,-1.14156792859137,-76.18036383134844,-0.9998452969888825
0.36100000000000027,0.15,-0.999467500615006,-66.29896605093231,-1.36886143895109
0.36200000000000027,0.15,-0.9445459590480695,9.75583878016775,-1.5704284639449537
0.36300000000000027,0.15,-0.9825122606918717,75.08859096997473,-1.5708253987942649
0.36400000000000027,0.15,-1.0188163251767604,71.1996922491539,-1.5708087821458125
0.36500000000000027,0.15,-1.0231261948485175,3.5174719185289014,-1.5707949918527477
0.36600000000000027,0.15,-1.026703549778741,2.014050380532164,-1.570799086685792
0.36700000000000027,0.15,-1.0300554772040722,1.5441855019589943,-1.5707997636459181
0.36800000000000027,0.15,-1.0333442060272138,1.4379306203156639,-1.5707999007849711
0.36900000000000027,0.15,-1.036586955391757,1.377655997465367,-1.5707999578768304
0.3700000000000003,0.15,-1.0397077504465455,1.163326479803702,-1.5707999584164272
0.3710000000000003,0.15,-1.0427918326921224,1.1293138073512006,-1.5707999857732027
0.3720000000000003,0.15,-1.045833255698359,1.083940056914729,-1.5707999898631009
0.3730000000000003,0.15,-1.0486962195731664,0.7613079209266636,-1.5707999656893827
0.3740000000000003,0.15,-1.0515213484422286,0.7327829614754173,-1.5707999927140968
